Contrat;Date et heure;kWh;Code de consommation;Température moyenne (°C);Code de température
314004824;2022-10-21 08:00:00;0.15;R;9;R
315107746;2022-10-21 08:00:00;1.27;R;9;R
315107746;2022-10-21 09:00:00;0.43;R;10;R
314004824;2022-10-21 09:00:00;0.08;R;10;R
315107746;2022-10-21 10:00:00;0.4;R;11;R
314004824;2022-10-21 10:00:00;0.27;R;11;R
315107746;2022-10-21 11:00:00;0.48;R;12;R
314004824;2022-10-21 11:00:00;0.15;R;12;R
315107746;2022-10-21 12:00:00;0.32;R;13;R
314004824;2022-10-21 12:00:00;0.11;R;13;R
314004824;2022-10-21 13:00:00;0.17;R;14;R
315107746;2022-10-21 13:00:00;0.79;R;14;R
314004824;2022-10-21 14:00:00;0.08;R;14;R
315107746;2022-10-21 14:00:00;0.27;R;14;R
315107746;2022-10-21 15:00:00;0.29;R;14;R
314004824;2022-10-21 15:00:00;0.2;R;14;R
314004824;2022-10-21 16:00:00;0.17;R;12;R
315107746;2022-10-21 16:00:00;0.28;R;12;R
315107746;2022-10-21 17:00:00;0.27;R;12;R
314004824;2022-10-21 17:00:00;0.23;R;12;R
315107746;2022-10-21 18:00:00;0.27;R;12;R
314004824;2022-10-21 18:00:00;0.21;R;12;R
315107746;2022-10-21 19:00:00;0.27;R;11;R
314004824;2022-10-21 19:00:00;0.17;R;11;R
315107746;2022-10-21 20:00:00;0.26;R;11;R
314004824;2022-10-21 20:00:00;0.25;R;11;R
314004824;2022-10-21 21:00:00;0.2;R;11;R
315107746;2022-10-21 21:00:00;0.29;R;11;R
315107746;2022-10-21 22:00:00;2.42;R;10;R
314004824;2022-10-21 22:00:00;0.21;R;10;R
315107746;2022-10-21 23:00:00;0.42;R;9;R
314004824;2022-10-21 23:00:00;0.14;R;9;R
315107746;2022-10-22 00:00:00;3.47;R;8;R
314004824;2022-10-22 00:00:00;0.34;R;8;R
314004824;2022-10-22 01:00:00;0.27;R;7;R
315107746;2022-10-22 01:00:00;0.82;R;7;R
314004824;2022-10-22 02:00:00;0.2;R;9;R
315107746;2022-10-22 02:00:00;0.3;R;9;R
315107746;2022-10-22 03:00:00;0.29;R;8;R
314004824;2022-10-22 03:00:00;0.11;R;8;R
314004824;2022-10-22 04:00:00;0.07;R;8;R
315107746;2022-10-22 04:00:00;0.3;R;8;R
315107746;2022-10-22 05:00:00;0.85;R;8;R
314004824;2022-10-22 05:00:00;0.16;R;8;R
315107746;2022-10-22 06:00:00;0.31;R;9;R
314004824;2022-10-22 06:00:00;0.1;R;9;R
315107746;2022-10-22 07:00:00;0.38;R;10;R
314004824;2022-10-22 07:00:00;0.07;R;10;R
315107746;2022-10-22 08:00:00;0.42;R;13;R
314004824;2022-10-22 08:00:00;0.16;R;13;R
314004824;2022-10-22 09:00:00;0.15;R;15;R
315107746;2022-10-22 09:00:00;0.89;R;15;R
315107746;2022-10-22 10:00:00;0.66;R;17;R
314004824;2022-10-22 10:00:00;0.38;R;17;R
315107746;2022-10-22 11:00:00;0.5;R;20;R
314004824;2022-10-22 11:00:00;0.22;R;20;R
315107746;2022-10-22 12:00:00;0.41;R;20;R
314004824;2022-10-22 12:00:00;0.1;R;20;R
315107746;2022-10-22 13:00:00;0.35;R;21;R
314004824;2022-10-22 13:00:00;0.11;R;21;R
315107746;2022-10-22 14:00:00;1.14;R;22;R
314004824;2022-10-22 14:00:00;0.24;R;22;R
314004824;2022-10-22 15:00:00;0.09;R;20;R
315107746;2022-10-22 15:00:00;0.69;R;20;R
314004824;2022-10-22 16:00:00;0.07;R;17;R
315107746;2022-10-22 16:00:00;1.05;R;17;R
314004824;2022-10-22 17:00:00;0.16;R;16;R
315107746;2022-10-22 17:00:00;0.47;R;16;R
315107746;2022-10-22 18:00:00;0.76;R;15;R
314004824;2022-10-22 18:00:00;0.06;R;15;R
314004824;2022-10-22 19:00:00;0.09;R;14;R
315107746;2022-10-22 19:00:00;2.17;R;14;R
315107746;2022-10-22 20:00:00;1.56;R;13;R
314004824;2022-10-22 20:00:00;0.13;R;13;R
315107746;2022-10-22 21:00:00;1.48;R;10;R
314004824;2022-10-22 21:00:00;0.06;R;10;R
314004824;2022-10-22 22:00:00;0.12;R;12;R
315107746;2022-10-22 22:00:00;0.55;R;12;R
315107746;2022-10-22 23:00:00;1.93;R;11;R
314004824;2022-10-22 23:00:00;0.1;R;11;R
315107746;2022-10-23 00:00:00;2.32;R;11;R
314004824;2022-10-23 00:00:00;0.1;R;11;R
314004824;2022-10-23 01:00:00;0.19;R;10;R
315107746;2022-10-23 01:00:00;0.23;R;10;R
314004824;2022-10-23 02:00:00;0.1;R;7;R
315107746;2022-10-23 02:00:00;0.23;R;7;R
315107746;2022-10-23 03:00:00;0.25;R;8;R
314004824;2022-10-23 03:00:00;0.07;R;8;R
315107746;2022-10-23 04:00:00;0.24;R;8;R
314004824;2022-10-23 04:00:00;0.16;R;8;R
315107746;2022-10-23 05:00:00;0.22;R;7;R
314004824;2022-10-23 05:00:00;0.06;R;7;R
315107746;2022-10-23 06:00:00;0.68;R;9;R
314004824;2022-10-23 06:00:00;0.11;R;9;R
315107746;2022-10-23 07:00:00;0.24;R;11;R
314004824;2022-10-23 07:00:00;0.12;R;11;R
314004824;2022-10-23 08:00:00;0.06;R;13;R
315107746;2022-10-23 08:00:00;0.23;R;13;R
315107746;2022-10-23 09:00:00;0.23;R;16;R
314004824;2022-10-23 09:00:00;0.16;R;16;R
315107746;2022-10-23 10:00:00;0.43;R;18;R
314004824;2022-10-23 10:00:00;0.34;R;18;R
314004824;2022-10-23 11:00:00;0.22;R;19;R
315107746;2022-10-23 11:00:00;0.29;R;19;R
315107746;2022-10-23 12:00:00;0.23;R;20;R
314004824;2022-10-23 12:00:00;0.09;R;20;R
315107746;2022-10-23 13:00:00;0.24;R;21;R
314004824;2022-10-23 13:00:00;0.13;R;21;R
315107746;2022-10-23 14:00:00;0.39;R;20;R
314004824;2022-10-23 14:00:00;0.21;R;20;R
315107746;2022-10-23 15:00:00;0.31;R;19;R
314004824;2022-10-23 15:00:00;0.07;R;19;R
315107746;2022-10-23 16:00:00;0.93;R;19;R
314004824;2022-10-23 16:00:00;0.15;R;19;R
315107746;2022-10-23 17:00:00;0.96;R;18;R
314004824;2022-10-23 17:00:00;0.07;R;18;R
315107746;2022-10-23 18:00:00;0.56;R;17;R
314004824;2022-10-23 18:00:00;0.11;R;17;R
314004824;2022-10-23 19:00:00;0.1;R;14;R
315107746;2022-10-23 19:00:00;1.74;R;14;R
315107746;2022-10-23 20:00:00;2.03;R;14;R
314004824;2022-10-23 20:00:00;0.08;R;14;R
314004824;2022-10-23 21:00:00;0.14;R;15;R
315107746;2022-10-23 21:00:00;1.89;R;15;R
314004824;2022-10-23 22:00:00;0.06;R;12;R
315107746;2022-10-23 22:00:00;4.57;R;12;R
314004824;2022-10-23 23:00:00;0.15;R;11;R
315107746;2022-10-23 23:00:00;0.25;R;11;R
315107746;2022-10-24 00:00:00;0.22;R;10;R
314004824;2022-10-24 00:00:00;0.1;R;10;R
315107746;2022-10-24 01:00:00;0.23;R;10;R
314004824;2022-10-24 01:00:00;0.28;R;10;R
314004824;2022-10-24 02:00:00;0.19;R;10;R
315107746;2022-10-24 02:00:00;0.64;R;10;R
314004824;2022-10-24 03:00:00;0.19;R;9;R
315107746;2022-10-24 03:00:00;0.21;R;9;R
315107746;2022-10-24 04:00:00;0.22;R;10;R
314004824;2022-10-24 04:00:00;0.24;R;10;R
315107746;2022-10-24 05:00:00;0.21;R;10;R
314004824;2022-10-24 05:00:00;0.19;R;10;R
315107746;2022-10-24 06:00:00;0.22;R;10;R
314004824;2022-10-24 06:00:00;0.1;R;10;R
314004824;2022-10-24 07:00:00;0.07;R;10;R
315107746;2022-10-24 07:00:00;0.49;R;10;R
314004824;2022-10-24 08:00:00;0.16;R;15;R
315107746;2022-10-24 08:00:00;0.46;R;15;R
314004824;2022-10-24 09:00:00;0.22;R;15;R
315107746;2022-10-24 09:00:00;0.21;R;15;R
315107746;2022-10-24 10:00:00;0.24;R;16;R
314004824;2022-10-24 10:00:00;0.14;R;16;R
314004824;2022-10-24 11:00:00;0.06;R;17;R
315107746;2022-10-24 11:00:00;0.22;R;17;R
315107746;2022-10-24 12:00:00;0.23;R;19;R
314004824;2022-10-24 12:00:00;0.16;R;19;R
315107746;2022-10-24 13:00:00;0.21;R;20;R
314004824;2022-10-24 13:00:00;0.07;R;20;R
314004824;2022-10-24 14:00:00;0.1;R;20;R
315107746;2022-10-24 14:00:00;0.21;R;20;R
315107746;2022-10-24 15:00:00;0.23;R;19;R
314004824;2022-10-24 15:00:00;0.11;R;19;R
314004824;2022-10-24 16:00:00;0.07;R;18;R
315107746;2022-10-24 16:00:00;0.32;R;18;R
315107746;2022-10-24 17:00:00;0.84;R;16;R
314004824;2022-10-24 17:00:00;0.15;R;16;R
314004824;2022-10-24 18:00:00;0.09;R;16;R
315107746;2022-10-24 18:00:00;0.24;R;16;R
314004824;2022-10-24 19:00:00;0.22;R;14;R
315107746;2022-10-24 19:00:00;0.22;R;14;R
314004824;2022-10-24 20:00:00;0.14;R;13;R
315107746;2022-10-24 20:00:00;0.22;R;13;R
314004824;2022-10-24 21:00:00;0.2;R;12;R
315107746;2022-10-24 21:00:00;0.22;R;12;R
314004824;2022-10-24 22:00:00;0.23;R;13;R
315107746;2022-10-24 22:00:00;0.23;R;13;R
315107746;2022-10-24 23:00:00;0.48;R;15;R
314004824;2022-10-24 23:00:00;0.18;R;15;R
315107746;2022-10-25 00:00:00;3.23;R;15;R
314004824;2022-10-25 00:00:00;0.26;R;15;R
315107746;2022-10-25 01:00:00;0.22;R;14;R
314004824;2022-10-25 01:00:00;0.07;R;14;R
314004824;2022-10-25 02:00:00;0.13;R;14;R
315107746;2022-10-25 02:00:00;0.23;R;14;R
315107746;2022-10-25 03:00:00;0.23;R;12;R
314004824;2022-10-25 03:00:00;0.22;R;12;R
314004824;2022-10-25 04:00:00;0.11;R;11;R
315107746;2022-10-25 04:00:00;0.78;R;11;R
314004824;2022-10-25 05:00:00;0.06;R;11;R
315107746;2022-10-25 05:00:00;0.22;R;11;R
314004824;2022-10-25 06:00:00;0.14;R;12;R
315107746;2022-10-25 06:00:00;0.35;R;12;R
315107746;2022-10-25 07:00:00;0.38;R;15;R
314004824;2022-10-25 07:00:00;0.09;R;15;R
315107746;2022-10-25 08:00:00;0.89;R;16;R
314004824;2022-10-25 08:00:00;0.15;R;16;R
315107746;2022-10-25 09:00:00;0.36;R;17;R
314004824;2022-10-25 09:00:00;0.06;R;17;R
315107746;2022-10-25 10:00:00;0.39;R;19;R
314004824;2022-10-25 10:00:00;0.13;R;19;R
314004824;2022-10-25 11:00:00;0.07;R;21;R
315107746;2022-10-25 11:00:00;1.29;R;21;R
314004824;2022-10-25 12:00:00;0.1;R;23;R
315107746;2022-10-25 12:00:00;0.92;R;23;R
314004824;2022-10-25 13:00:00;0.24;R;24;R
315107746;2022-10-25 13:00:00;1.15;R;24;R
315107746;2022-10-25 14:00:00;0.42;R;24;R
314004824;2022-10-25 14:00:00;0.08;R;24;R
314004824;2022-10-25 15:00:00;0.16;R;23;R
315107746;2022-10-25 15:00:00;0.39;R;23;R
315107746;2022-10-25 16:00:00;0.37;R;22;R
314004824;2022-10-25 16:00:00;0.15;R;22;R
315107746;2022-10-25 17:00:00;0.38;R;21;R
314004824;2022-10-25 17:00:00;0.13;R;21;R
314004824;2022-10-25 18:00:00;0.17;R;20;R
315107746;2022-10-25 18:00:00;0.85;R;20;R
315107746;2022-10-25 19:00:00;0.3;R;20;R
314004824;2022-10-25 19:00:00;0.15;R;20;R
315107746;2022-10-25 20:00:00;0.3;R;19;R
314004824;2022-10-25 20:00:00;0.16;R;19;R
315107746;2022-10-25 21:00:00;0.24;R;19;R
314004824;2022-10-25 21:00:00;0.3;R;19;R
315107746;2022-10-25 22:00:00;0.23;R;18;R
314004824;2022-10-25 22:00:00;0.13;R;18;R
315107746;2022-10-25 23:00:00;0.59;R;17;R
314004824;2022-10-25 23:00:00;0.23;R;17;R
314004824;2022-10-26 00:00:00;0.14;R;17;R
315107746;2022-10-26 00:00:00;0.95;R;17;R
314004824;2022-10-26 01:00:00;0.14;R;17;R
315107746;2022-10-26 01:00:00;0.75;R;17;R
314004824;2022-10-26 02:00:00;0.23;R;17;R
315107746;2022-10-26 02:00:00;0.26;R;17;R
314004824;2022-10-26 03:00:00;0.13;R;17;R
315107746;2022-10-26 03:00:00;0.32;R;17;R
314004824;2022-10-26 04:00:00;0.09;R;17;R
315107746;2022-10-26 04:00:00;0.25;R;17;R
315107746;2022-10-26 05:00:00;0.23;R;16;R
314004824;2022-10-26 05:00:00;0.13;R;16;R
314004824;2022-10-26 06:00:00;0.09;R;17;R
315107746;2022-10-26 06:00:00;0.35;R;17;R
315107746;2022-10-26 07:00:00;0.46;R;17;R
314004824;2022-10-26 07:00:00;0.13;R;17;R
315107746;2022-10-26 08:00:00;1.0;R;19;R
314004824;2022-10-26 08:00:00;0.08;R;19;R
314004824;2022-10-26 09:00:00;0.15;R;21;R
315107746;2022-10-26 09:00:00;0.38;R;21;R
315107746;2022-10-26 10:00:00;0.64;R;22;R
314004824;2022-10-26 10:00:00;0.2;R;22;R
315107746;2022-10-26 11:00:00;1.53;R;22;R
314004824;2022-10-26 11:00:00;0.13;R;22;R
315107746;2022-10-26 12:00:00;1.53;R;23;R
314004824;2022-10-26 12:00:00;0.12;R;23;R
315107746;2022-10-26 13:00:00;0.49;R;23;R
314004824;2022-10-26 13:00:00;0.11;R;23;R
314004824;2022-10-26 14:00:00;0.1;R;23;R
315107746;2022-10-26 14:00:00;1.34;R;23;R
314004824;2022-10-26 15:00:00;0.09;R;23;R
315107746;2022-10-26 15:00:00;1.57;R;23;R
314004824;2022-10-26 16:00:00;0.12;R;22;R
315107746;2022-10-26 16:00:00;0.49;R;22;R
314004824;2022-10-26 17:00:00;0.06;R;20;R
315107746;2022-10-26 17:00:00;0.47;R;20;R
314004824;2022-10-26 18:00:00;0.13;R;18;R
315107746;2022-10-26 18:00:00;0.27;R;18;R
314004824;2022-10-26 19:00:00;0.06;R;18;R
315107746;2022-10-26 19:00:00;0.82;R;18;R
314004824;2022-10-26 20:00:00;0.38;R;17;R
315107746;2022-10-26 20:00:00;0.23;R;17;R
314004824;2022-10-26 21:00:00;0.19;R;16;R
315107746;2022-10-26 21:00:00;0.24;R;16;R
314004824;2022-10-26 22:00:00;0.16;R;15;R
315107746;2022-10-26 22:00:00;0.27;R;15;R
314004824;2022-10-26 23:00:00;0.18;R;15;R
315107746;2022-10-26 23:00:00;0.75;R;15;R
314004824;2022-10-27 00:00:00;0.19;R;15;R
315107746;2022-10-27 00:00:00;0.75;R;15;R
314004824;2022-10-27 01:00:00;0.22;R;15;R
315107746;2022-10-27 01:00:00;0.21;R;15;R
314004824;2022-10-27 02:00:00;0.18;R;14;R
315107746;2022-10-27 02:00:00;0.23;R;14;R
314004824;2022-10-27 03:00:00;0.07;R;10;R
315107746;2022-10-27 03:00:00;0.22;R;10;R
315107746;2022-10-27 04:00:00;0.71;R;8;R
314004824;2022-10-27 04:00:00;0.13;R;8;R
315107746;2022-10-27 05:00:00;0.21;R;8;R
314004824;2022-10-27 05:00:00;0.09;R;8;R
315107746;2022-10-27 06:00:00;0.21;R;7;R
314004824;2022-10-27 06:00:00;0.11;R;7;R
315107746;2022-10-27 07:00:00;0.24;R;7;R
314004824;2022-10-27 07:00:00;0.13;R;7;R
315107746;2022-10-27 08:00:00;0.22;R;8;R
314004824;2022-10-27 08:00:00;0.08;R;8;R
315107746;2022-10-27 09:00:00;0.24;R;8;R
314004824;2022-10-27 09:00:00;0.3;R;8;R
315107746;2022-10-27 10:00:00;0.31;R;8;R
314004824;2022-10-27 10:00:00;0.07;R;8;R
314004824;2022-10-27 11:00:00;0.13;R;9;R
315107746;2022-10-27 11:00:00;0.27;R;9;R
314004824;2022-10-27 12:00:00;0.12;R;10;R
315107746;2022-10-27 12:00:00;0.29;R;10;R
314004824;2022-10-27 13:00:00;0.07;R;10;R
315107746;2022-10-27 13:00:00;0.25;R;10;R
315107746;2022-10-27 14:00:00;0.21;R;10;R
314004824;2022-10-27 14:00:00;0.13;R;10;R
314004824;2022-10-27 15:00:00;0.12;R;9;R
315107746;2022-10-27 15:00:00;0.8;R;9;R
314004824;2022-10-27 16:00:00;0.07;R;8;R
315107746;2022-10-27 16:00:00;0.22;R;8;R
314004824;2022-10-27 17:00:00;0.12;R;7;R
315107746;2022-10-27 17:00:00;0.2;R;7;R
315107746;2022-10-27 18:00:00;0.47;R;6;R
314004824;2022-10-27 18:00:00;0.11;R;6;R
315107746;2022-10-27 19:00:00;0.61;R;6;R
314004824;2022-10-27 19:00:00;0.08;R;6;R
314004824;2022-10-27 20:00:00;0.22;R;5;R
315107746;2022-10-27 20:00:00;0.6;R;5;R
315107746;2022-10-27 21:00:00;0.38;R;4;R
314004824;2022-10-27 21:00:00;0.22;R;4;R
315107746;2022-10-27 22:00:00;0.85;R;3;R
314004824;2022-10-27 22:00:00;0.16;R;3;R
315107746;2022-10-27 23:00:00;0.98;R;2;R
314004824;2022-10-27 23:00:00;0.22;R;2;R
315107746;2022-10-28 00:00:00;2.1;R;1;R
314004824;2022-10-28 00:00:00;0.31;R;1;R
315107746;2022-10-28 01:00:00;0.43;R;1;R
314004824;2022-10-28 01:00:00;0.21;R;1;R
314004824;2022-10-28 02:00:00;0.19;R;0;R
315107746;2022-10-28 02:00:00;0.43;R;0;R
315107746;2022-10-28 03:00:00;0.43;R;0;R
314004824;2022-10-28 03:00:00;0.08;R;0;R
315107746;2022-10-28 04:00:00;1.08;R;0;R
314004824;2022-10-28 04:00:00;0.15;R;0;R
315107746;2022-10-28 05:00:00;0.65;R;0;R
314004824;2022-10-28 05:00:00;0.08;R;0;R
315107746;2022-10-28 06:00:00;0.66;R;0;R
314004824;2022-10-28 06:00:00;0.15;R;0;R
315107746;2022-10-28 07:00:00;0.62;R;2;R
314004824;2022-10-28 07:00:00;0.08;R;2;R
315107746;2022-10-28 08:00:00;0.57;R;5;R
314004824;2022-10-28 08:00:00;0.15;R;5;R
314004824;2022-10-28 09:00:00;0.35;R;6;R
315107746;2022-10-28 09:00:00;0.49;R;6;R
314004824;2022-10-28 10:00:00;0.14;R;7;R
315107746;2022-10-28 10:00:00;0.51;R;7;R
314004824;2022-10-28 11:00:00;0.07;R;8;R
315107746;2022-10-28 11:00:00;0.65;R;8;R
315107746;2022-10-28 12:00:00;1.73;R;8;R
314004824;2022-10-28 12:00:00;0.13;R;8;R
315107746;2022-10-28 13:00:00;1.34;R;9;R
314004824;2022-10-28 13:00:00;0.07;R;9;R
315107746;2022-10-28 14:00:00;0.95;R;8;R
314004824;2022-10-28 14:00:00;0.13;R;8;R
314004824;2022-10-28 15:00:00;0.07;R;8;R
315107746;2022-10-28 15:00:00;0.49;R;8;R
314004824;2022-10-28 16:00:00;0.13;R;8;R
315107746;2022-10-28 16:00:00;0.58;R;8;R
314004824;2022-10-28 17:00:00;0.07;R;7;R
315107746;2022-10-28 17:00:00;0.46;R;7;R
314004824;2022-10-28 18:00:00;0.13;R;6;R
315107746;2022-10-28 18:00:00;0.42;R;6;R
315107746;2022-10-28 19:00:00;1.01;R;3;R
314004824;2022-10-28 19:00:00;0.08;R;3;R
315107746;2022-10-28 20:00:00;1.01;R;6;R
314004824;2022-10-28 20:00:00;0.12;R;6;R
314004824;2022-10-28 21:00:00;0.09;R;4;R
315107746;2022-10-28 21:00:00;0.39;R;4;R
314004824;2022-10-28 22:00:00;0.11;R;4;R
315107746;2022-10-28 22:00:00;1.47;R;4;R
315107746;2022-10-28 23:00:00;1.66;R;4;R
314004824;2022-10-28 23:00:00;0.09;R;4;R
315107746;2022-10-29 00:00:00;2.38;R;4;R
314004824;2022-10-29 00:00:00;0.15;R;4;R
315107746;2022-10-29 01:00:00;0.78;R;4;R
314004824;2022-10-29 01:00:00;0.27;R;4;R
315107746;2022-10-29 02:00:00;0.8;R;2;R
314004824;2022-10-29 02:00:00;0.22;R;2;R
315107746;2022-10-29 03:00:00;0.87;R;1;R
314004824;2022-10-29 03:00:00;0.1;R;1;R
315107746;2022-10-29 04:00:00;2.74;R;0;R
314004824;2022-10-29 04:00:00;0.13;R;0;R
314004824;2022-10-29 05:00:00;0.07;R;0;R
315107746;2022-10-29 05:00:00;2.61;R;0;R
314004824;2022-10-29 06:00:00;0.13;R;0;R
315107746;2022-10-29 06:00:00;1.49;R;0;R
315107746;2022-10-29 07:00:00;0.41;R;3;R
314004824;2022-10-29 07:00:00;0.07;R;3;R
315107746;2022-10-29 08:00:00;0.88;R;7;R
314004824;2022-10-29 08:00:00;0.13;R;7;R
315107746;2022-10-29 09:00:00;0.97;R;8;R
314004824;2022-10-29 09:00:00;0.21;R;8;R
315107746;2022-10-29 10:00:00;1.23;R;10;R
314004824;2022-10-29 10:00:00;0.15;R;10;R
315107746;2022-10-29 11:00:00;0.72;R;12;R
314004824;2022-10-29 11:00:00;0.11;R;12;R
314004824;2022-10-29 12:00:00;0.14;R;13;R
315107746;2022-10-29 12:00:00;1.5;R;13;R
314004824;2022-10-29 13:00:00;0.12;R;14;R
315107746;2022-10-29 13:00:00;3.06;R;14;R
314004824;2022-10-29 14:00:00;0.17;R;14;R
315107746;2022-10-29 14:00:00;0.34;R;14;R
314004824;2022-10-29 15:00:00;0.18;R;14;R
315107746;2022-10-29 15:00:00;0.27;R;14;R
314004824;2022-10-29 16:00:00;0.17;R;12;R
315107746;2022-10-29 16:00:00;0.76;R;12;R
315107746;2022-10-29 17:00:00;0.26;R;12;R
314004824;2022-10-29 17:00:00;0.25;R;12;R
314004824;2022-10-29 18:00:00;0.21;R;11;R
315107746;2022-10-29 18:00:00;0.36;R;11;R
315107746;2022-10-29 19:00:00;0.28;R;9;R
314004824;2022-10-29 19:00:00;0.22;R;9;R
314004824;2022-10-29 20:00:00;0.29;R;9;R
315107746;2022-10-29 20:00:00;0.25;R;9;R
314004824;2022-10-29 21:00:00;0.2;R;9;R
315107746;2022-10-29 21:00:00;0.25;R;9;R
315107746;2022-10-29 22:00:00;0.25;R;8;R
314004824;2022-10-29 22:00:00;0.35;R;8;R
314004824;2022-10-29 23:00:00;0.17;R;7;R
315107746;2022-10-29 23:00:00;0.79;R;7;R
314004824;2022-10-30 00:00:00;0.2;R;5;R
315107746;2022-10-30 00:00:00;0.27;R;5;R
314004824;2022-10-30 01:00:00;0.18;R;6;R
315107746;2022-10-30 01:00:00;1.51;R;6;R
314004824;2022-10-30 02:00:00;0.09;R;7;R
315107746;2022-10-30 02:00:00;0.3;R;7;R
314004824;2022-10-30 03:00:00;0.14;R;5;R
315107746;2022-10-30 03:00:00;0.34;R;5;R
315107746;2022-10-30 04:00:00;0.34;R;5;R
314004824;2022-10-30 04:00:00;0.07;R;5;R
314004824;2022-10-30 05:00:00;0.14;R;6;R
315107746;2022-10-30 05:00:00;0.42;R;6;R
315107746;2022-10-30 06:00:00;0.73;R;6;R
314004824;2022-10-30 06:00:00;0.08;R;6;R
314004824;2022-10-30 07:00:00;0.22;R;8;R
315107746;2022-10-30 07:00:00;0.31;R;8;R
314004824;2022-10-30 08:00:00;0.11;R;9;R
315107746;2022-10-30 08:00:00;0.31;R;9;R
314004824;2022-10-30 09:00:00;0.14;R;11;R
315107746;2022-10-30 09:00:00;0.35;R;11;R
314004824;2022-10-30 10:00:00;0.19;R;13;R
315107746;2022-10-30 10:00:00;0.45;R;13;R
314004824;2022-10-30 11:00:00;0.15;R;15;R
315107746;2022-10-30 11:00:00;0.23;R;15;R
314004824;2022-10-30 12:00:00;0.2;R;16;R
315107746;2022-10-30 12:00:00;0.57;R;16;R
315107746;2022-10-30 13:00:00;2.75;R;15;R
314004824;2022-10-30 13:00:00;0.24;R;15;R
315107746;2022-10-30 14:00:00;3.36;R;15;R
314004824;2022-10-30 14:00:00;0.26;R;15;R
314004824;2022-10-30 15:00:00;0.26;R;15;R
315107746;2022-10-30 15:00:00;3.12;R;15;R
315107746;2022-10-30 16:00:00;0.24;R;11;R
314004824;2022-10-30 16:00:00;0.32;R;11;R
315107746;2022-10-30 17:00:00;0.27;R;8;R
314004824;2022-10-30 17:00:00;0.33;R;8;R
315107746;2022-10-30 18:00:00;0.83;R;8;R
314004824;2022-10-30 18:00:00;0.24;R;8;R
315107746;2022-10-30 19:00:00;0.23;R;8;R
314004824;2022-10-30 19:00:00;0.19;R;8;R
315107746;2022-10-30 20:00:00;0.24;R;6;R
314004824;2022-10-30 20:00:00;0.26;R;6;R
314004824;2022-10-30 21:00:00;0.17;R;6;R
315107746;2022-10-30 21:00:00;0.38;R;6;R
315107746;2022-10-30 22:00:00;1.55;R;6;R
314004824;2022-10-30 22:00:00;0.23;R;6;R
314004824;2022-10-30 23:00:00;0.3;R;5;R
315107746;2022-10-30 23:00:00;0.24;R;5;R
315107746;2022-10-31 00:00:00;0.24;R;7;R
314004824;2022-10-31 00:00:00;0.19;R;7;R
315107746;2022-10-31 01:00:00;0.32;R;7;R
314004824;2022-10-31 01:00:00;0.08;R;7;R
315107746;2022-10-31 02:00:00;0.27;R;6;R
314004824;2022-10-31 02:00:00;0.1;R;6;R
315107746;2022-10-31 03:00:00;0.73;R;5;R
314004824;2022-10-31 03:00:00;0.14;R;5;R
314004824;2022-10-31 04:00:00;0.09;R;5;R
315107746;2022-10-31 04:00:00;0.23;R;5;R
314004824;2022-10-31 05:00:00;0.14;R;7;R
315107746;2022-10-31 05:00:00;0.23;R;7;R
314004824;2022-10-31 06:00:00;0.09;R;6;R
315107746;2022-10-31 06:00:00;0.21;R;6;R
315107746;2022-10-31 07:00:00;0.23;R;9;R
314004824;2022-10-31 07:00:00;0.26;R;9;R
315107746;2022-10-31 08:00:00;0.24;R;11;R
314004824;2022-10-31 08:00:00;0.15;R;11;R
314004824;2022-10-31 09:00:00;0.07;R;13;R
315107746;2022-10-31 09:00:00;0.22;R;13;R
314004824;2022-10-31 10:00:00;0.15;R;14;R
315107746;2022-10-31 10:00:00;0.23;R;14;R
314004824;2022-10-31 11:00:00;0.07;R;14;R
315107746;2022-10-31 11:00:00;2.79;R;14;R
314004824;2022-10-31 12:00:00;0.12;R;15;R
315107746;2022-10-31 12:00:00;3.98;R;15;R
315107746;2022-10-31 13:00:00;0.97;R;15;R
314004824;2022-10-31 13:00:00;0.09;R;15;R
315107746;2022-10-31 14:00:00;0.26;R;15;R
314004824;2022-10-31 14:00:00;0.08;R;15;R
315107746;2022-10-31 15:00:00;0.24;R;14;R
314004824;2022-10-31 15:00:00;0.14;R;14;R
315107746;2022-10-31 16:00:00;0.24;R;13;R
314004824;2022-10-31 16:00:00;0.22;R;13;R
315107746;2022-10-31 17:00:00;0.39;R;13;R
314004824;2022-10-31 17:00:00;0.27;R;13;R
315107746;2022-10-31 18:00:00;0.88;R;13;R
314004824;2022-10-31 18:00:00;0.2;R;13;R
315107746;2022-10-31 19:00:00;0.27;R;10;R
314004824;2022-10-31 19:00:00;0.18;R;10;R
315107746;2022-10-31 20:00:00;0.46;R;11;R
314004824;2022-10-31 20:00:00;0.12;R;11;R
315107746;2022-10-31 21:00:00;0.32;R;10;R
314004824;2022-10-31 21:00:00;0.2;R;10;R
314004824;2022-10-31 22:00:00;0.1;R;10;R
315107746;2022-10-31 22:00:00;0.32;R;10;R
315107746;2022-10-31 23:00:00;0.29;R;10;R
314004824;2022-10-31 23:00:00;0.24;R;10;R
314004824;2022-11-01 00:00:00;0.23;R;11;R
315107746;2022-11-01 00:00:00;2.04;R;11;R
315107746;2022-11-01 01:00:00;1.16;R;11;R
314004824;2022-11-01 01:00:00;0.11;R;11;R
315107746;2022-11-01 02:00:00;0.26;R;10;R
